TABLE REFERENCE;;;;;;;;;;
TABLE;;;;;;;;;;
ELEMENT NAME;BUFR;CREX;;;;;;;;

UNIT;;;;;;;;;;
SCALE;;;;;;;;;;
REFERENCE VALUE;DATA WIDTH (Bits);;;;;;;;;
UNIT;;;;;;;;;;
SCALE;DATA;;;;;;;;;
WIDTH;;;;;;;;;;
(Characters);;;;;;;;;;
F;X;Y;;;;;;;;
0;29;1;Projection type;Code table;0;0;3;Code table;0;1
0;29;2;Co-ordinate grid type;Code table;0;0;3;Code table;0;1


 Class 30 - Image;;


TABLE REFERENCE;;
TABLE;;
ELEMENT NAME;BUFR;CREX

UNIT;;
SCALE;;
REFERENCE VALUE;DATA WIDTH (Bits);
UNIT;;
SCALE;DATA;
WIDTH;;
(Characters);;
F;X;Y
0;30;1;Pixel value (4 bits);Numeric;0;0;4;Numeric;0;2
0;30;2;Pixel value (8 bits);Numeric;0;0;8;Numeric;0;3
0;30;4;Pixel value (16 bits);Numeric;0;0;16;Numeric;0;5
0;30;21;Number of pixels per row;Numeric;0;0;12;Numeric;0;4
0;30;22;Number of pixels per column;Numeric;0;0;12;Numeric;0;4
0;30;31;Picture type;Code table;0;0;4;Code table;0;2
0;30;32;Combination with other data;Flag table;0;0;16;Flag table;0;6

Notes:  ;;;;;;;;;;
-1;Pixel data width can be changed with descriptor 2 01 YYY.;;;;;;;;;
-2;In order to distinguish unambiguously the cases of missing data and saturated pixels, n-bit image data should be encoded using a data width of n+1.  Where such a descriptor is not already available in Class 30, operator descriptor 2 01 YYY should be used to modify the data width of the existing entry as required.;;;;;;;;;


 Class 31 - Data description operator qualifiers (this class does not exist in CREX);;;;;;;;;;



TABLE REFERENCE;TABLE;;;;;;
ELEMENT NAME;;;;;;;
UNIT;;;;;;;
SCALE;;;;;;;
REFERENCE VALUE;DATA WIDTH (Bits);;;;;;
F;X;Y;;;;;
0;31;0;Short delayed descriptor replication factor;Numeric;0;0;1
0;31;1;Delayed descriptor replication factor;Numeric;0;0;8
0;31;2;Extended delayed descriptor replication factor;Numeric;0;0;16
0;31;11;Delayed descriptor and data repetition factor;Numeric;0;0;8
0;31;12;Extended delayed descriptor and data repetition factor;Numeric;0;0;16
0;31;21;Associated field significance;Code table;0;0;6
0;31;31;Data present indicator;Flag table;0;0;1


Notes:;;
(1) The “delayed descriptor and data repetition factor” is intended for run-length encoding (e.g. scanning an image).  It specifies a count N which applies to both descriptor and data, i.e. the value of the single element defined by the following descriptor is repeated N times (at intervals already specified).;;

(2) Descriptor 0 31 031, used in conjunction with quality control or statistics operators 2 22 YYY through 2 32 YYY, shall indicate the presence of quality control information when the indicator value is set to zero.  It may be used, in conjunction with the replication operator 1 01 YYY, to construct a table of data present/not present indicators, forming a data present bit-map as defined in Regulation 94.5.5.3.  This makes it possible to present quality control information and statistical information for selected data corresponding to element descriptors which precede the 2 22 to 32 YYY operators.;;

-3;Other applications of the data present indicator may be developed.;


 Class 33 - Quality information;;


TABLE REFERENCE;;
TABLE;;
ELEMENT NAME;BUFR;CREX

UNIT;;
SCALE;;;;;;;;;;
REFERENCE VALUE;DATA WIDTH (Bits);;;;;;;;;
UNIT;;;;;;;;;;
SCALE;DATA;;;;;;;;;
WIDTH;;;;;;;;;;
(Characters);;;;;;;;;;
F;X;Y;;;;;;;;
0;33;1;Reserved;;;;;;;
0;33;2;Quality information;Code table;0;0;2;Code table;0;1
0;33;3;Quality information;Code table;0;0;3;Code table;0;1
0;33;4;Reserved;;;;;;;
0;33;7;Per cent confidence;%;0;0;7;%;0;3
0;33;20;Quality control indication of following value;Code table;0;0;3;Code table;0;1
0;33;21;Quality of following value;Code table;0;0;2;Code table;0;1
0;33;22;Quality of buoy satellite transmission;Code table;0;0;2;Code table;0;1
0;33;23;Quality of buoy location;Code table;0;0;2;Code table;0;1
0;33;24;Station elevation quality mark (for mobile stations);Code table;0;0;4;Code table;0;2
0;33;25;ACARS interpolated values;Code table;0;0;3;Code table;0;1
0;33;26;Moisture quality;Code table;0;0;6;Code table;0;2
0;33;27;Location quality class (range of radius of 66 % confidence);Code table;0;0;3;Code table;0;1
0;33;30;Scan line status flags for ATOVS;Flag table;0;0;24;Flag table;0;8
0;33;31;Scan line quality flags for ATOVS;Flag table;0;0;24;Flag table;0;8
0;33;32;Channel quality flags for ATOVS;Flag table;0;0;24;Flag table;0;8
0;33;33;Field of view quality flags for ATOVS;Flag table;0;0;24;Flag table;0;8
0;33;35;Manual/automatic quality control;Code table;0;0;4;Code table;0;2
0;33;36;Nominal confidence threshold;%;0;0;7;%;0;3
0;33;37;Wind correlation error;Flag table;0;0;20;Flag table;0;7
0;33;40;Confidence interval;%;0;0;7;Percent;0;3
0;33;41;Attribute of following value;Code table;0;0;2;Code table;0;1


 Class 35 - Data monitoring information;;;;;;;;;;


TABLE REFERENCE;;;;;;;;;;
TABLE;;;;;;;;;;
ELEMENT NAME;BUFR;CREX;;;;;;;;

UNIT;;;;;;;;;;
SCALE;;;;;;;;;;
REFERENCE VALUE;DATA WIDTH (Bits);;;;;;;;;
UNIT;;;;;;;;;;
SCALE;DATA;;;;;;;;;
WIDTH;;;;;;;;;;
(Characters);;;;;;;;;;
F;X;Y;;;;;;;;
0;35;0;FM and regional code number;Code table;0;0;10;Code table;0;3
0;35;1;Time-frame for monitoring;Code table;0;0;3;Code table;0;1
0;35;11;Number of reports actually received;Numeric;0;0;14;Numeric;0;4
0;35;21;Bulletin being monitored (TTAAii);Character;0;0;48;Character;0;6
0;35;22;Bulletin being monitored (YYGGgg);Character;0;0;48;Character;0;6
0;35;30;Discrepancies in the availability of expected data;Code table;0;0;4;Code table;0;1
0;35;31;Qualifier on monitoring results;Code table;0;0;7;Code table;0;2
0;35;32;Cause of missing data;Code table;0;0;4;Code table;0;1
0;35;33;Observation and collection deficiencies;Code table;0;0;7;Code table;0;2
0;35;34;Statistical trends for availability of data (during the survey period(s));Code table;0;0;3;Code table;0;1
